FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2018-01-23,Endeavor Air Inc.,ABY,ATL,false,false,1202,1157.0,0.0,-5.0,1256.0,0.0,38.0,62.0,59.0,145.0,2018,1,1,23,2,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8928A,3298,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1200-1259,14.0,1211.0,1249.0,7.0,1304,-8.0,0.0,-1.0,1300-1359,1,0.0
2018-01-24,Endeavor Air Inc.,ABY,ATL,false,false,1202,1157.0,0.0,-5.0,1258.0,0.0,36.0,62.0,61.0,145.0,2018,1,1,24,3,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N800AY,3298,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1200-1259,13.0,1210.0,1246.0,12.0,1304,-6.0,0.0,-1.0,1300-1359,1,0.0
2018-01-25,Endeavor Air Inc.,ABY,ATL,false,false,1202,1153.0,0.0,-9.0,1302.0,0.0,40.0,62.0,69.0,145.0,2018,1,1,25,4,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8836A,3298,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1200-1259,18.0,1211.0,1251.0,11.0,1304,-2.0,0.0,-1.0,1300-1359,1,0.0
2018-01-26,Endeavor Air Inc.,ABY,ATL,false,false,1202,1150.0,0.0,-12.0,1253.0,0.0,35.0,62.0,63.0,145.0,2018,1,1,26,5,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N800AY,3298,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1200-1259,17.0,1207.0,1242.0,11.0,1304,-11.0,0.0,-1.0,1300-1359,1,0.0
2018-01-27,Endeavor Air Inc.,ABY,ATL,false,false,1400,1355.0,0.0,-5.0,1459.0,0.0,36.0,60.0,64.0,145.0,2018,1,1,27,6,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8839E,3298,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1400-1459,17.0,1412.0,1448.0,11.0,1500,-1.0,0.0,-1.0,1500-1559,1,0.0
2018-01-28,Endeavor Air Inc.,ABY,ATL,false,false,1202,1202.0,,,1326.0,22.0,37.0,62.0,84.0,145.0,2018,1,1,28,7,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8918B,3298,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,,,1200-1259,34.0,1236.0,1313.0,13.0,1304,22.0,1.0,1.0,1300-1359,1,0.0
2018-01-29,Endeavor Air Inc.,ABY,ATL,false,false,1202,1204.0,2.0,2.0,1303.0,0.0,34.0,62.0,59.0,145.0,2018,1,1,29,1,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8783E,3298,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,0.0,1200-1259,15.0,1219.0,1253.0,10.0,1304,-1.0,0.0,-1.0,1300-1359,1,0.0
2018-01-30,Endeavor Air Inc.,ABY,ATL,false,false,1202,1153.0,0.0,-9.0,1255.0,0.0,44.0,62.0,62.0,145.0,2018,1,1,30,2,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8946A,3298,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1200-1259,7.0,1200.0,1244.0,11.0,1304,-9.0,0.0,-1.0,1300-1359,1,0.0
2018-01-31,Endeavor Air Inc.,ABY,ATL,false,false,1202,1153.0,0.0,-9.0,1304.0,,37.0,62.0,71.0,145.0,2018,1,1,31,3,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8918B,3298,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1200-1259,26.0,1219.0,1256.0,8.0,1304,,,,1300-1359,1,0.0
2018-01-03,Endeavor Air Inc.,ATL,ABY,false,false,1037,1101.0,24.0,24.0,1159.0,22.0,32.0,60.0,58.0,145.0,2018,1,1,3,3,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N981EV,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,1.0,1.0,1000-1059,23.0,1124.0,1156.0,3.0,1137,22.0,1.0,1.0,1100-1159,1,0.0
2018-01-04,Endeavor Air Inc.,ATL,ABY,false,false,1037,1032.0,0.0,-5.0,1125.0,0.0,27.0,60.0,53.0,145.0,2018,1,1,4,4,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N981EV,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,23.0,1055.0,1122.0,3.0,1137,-12.0,0.0,-1.0,1100-1159,1,0.0
2018-01-05,Endeavor Air Inc.,ATL,ABY,false,false,1037,1032.0,0.0,-5.0,1124.0,0.0,29.0,60.0,52.0,145.0,2018,1,1,5,5,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8877A,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,20.0,1052.0,1121.0,3.0,1137,-13.0,0.0,-1.0,1100-1159,1,0.0
2018-01-06,Endeavor Air Inc.,ATL,ABY,false,false,1037,1032.0,0.0,-5.0,1126.0,0.0,34.0,59.0,54.0,145.0,2018,1,1,6,6,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8970D,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,18.0,1050.0,1124.0,2.0,1136,-10.0,0.0,-1.0,1100-1159,1,0.0
2018-01-07,Endeavor Air Inc.,ATL,ABY,false,false,1037,1034.0,0.0,-3.0,1124.0,0.0,29.0,60.0,50.0,145.0,2018,1,1,7,7,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8980A,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,18.0,1052.0,1121.0,3.0,1137,-13.0,0.0,-1.0,1100-1159,1,0.0
2018-01-08,Endeavor Air Inc.,ATL,ABY,false,false,1037,1059.0,22.0,22.0,1153.0,16.0,32.0,60.0,54.0,145.0,2018,1,1,8,1,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8847A,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,1.0,1.0,1000-1059,18.0,1117.0,1149.0,4.0,1137,16.0,1.0,1.0,1100-1159,1,0.0
2018-01-09,Endeavor Air Inc.,ATL,ABY,false,false,1037,1222.0,105.0,105.0,1322.0,105.0,37.0,60.0,60.0,145.0,2018,1,1,9,2,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N304PQ,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,1.0,7.0,1000-1059,20.0,1242.0,1319.0,3.0,1137,105.0,1.0,7.0,1100-1159,1,0.0
2018-01-10,Endeavor Air Inc.,ATL,ABY,false,false,1037,1027.0,0.0,-10.0,1126.0,0.0,37.0,60.0,59.0,145.0,2018,1,1,10,3,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8836A,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,19.0,1046.0,1123.0,3.0,1137,-11.0,0.0,-1.0,1100-1159,1,0.0
2018-01-11,Endeavor Air Inc.,ATL,ABY,false,false,1037,1033.0,0.0,-4.0,1145.0,8.0,38.0,60.0,72.0,145.0,2018,1,1,11,4,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8888D,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,31.0,1104.0,1142.0,3.0,1137,8.0,0.0,0.0,1100-1159,1,0.0
2018-01-12,Endeavor Air Inc.,ATL,ABY,false,false,1037,1044.0,7.0,7.0,1138.0,1.0,35.0,60.0,54.0,145.0,2018,1,1,12,5,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N832AY,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,0.0,1000-1059,16.0,1100.0,1135.0,3.0,1137,1.0,0.0,0.0,1100-1159,1,0.0
2018-01-13,Endeavor Air Inc.,ATL,ABY,false,false,1037,1034.0,0.0,-3.0,1126.0,0.0,34.0,59.0,52.0,145.0,2018,1,1,13,6,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8976E,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,16.0,1050.0,1124.0,2.0,1136,-10.0,0.0,-1.0,1100-1159,1,0.0
2018-01-14,Endeavor Air Inc.,ATL,ABY,false,false,1037,1031.0,0.0,-6.0,1120.0,0.0,30.0,60.0,49.0,145.0,2018,1,1,14,7,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N836AY,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,16.0,1047.0,1117.0,3.0,1137,-17.0,0.0,-2.0,1100-1159,1,0.0
2018-01-15,Endeavor Air Inc.,ATL,ABY,false,false,1037,1030.0,0.0,-7.0,1123.0,0.0,30.0,60.0,53.0,145.0,2018,1,1,15,1,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N819AY,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,20.0,1050.0,1120.0,3.0,1137,-14.0,0.0,-1.0,1100-1159,1,0.0
2018-01-16,Endeavor Air Inc.,ATL,ABY,false,false,1037,1033.0,0.0,-4.0,1129.0,0.0,30.0,60.0,56.0,145.0,2018,1,1,16,2,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8976E,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,23.0,1056.0,1126.0,3.0,1137,-8.0,0.0,-1.0,1100-1159,1,0.0
2018-01-17,Endeavor Air Inc.,ATL,ABY,true,false,1037,,,,,,,60.0,,145.0,2018,1,1,17,3,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8972E,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,,,1000-1059,,,,,1137,,,,1100-1159,1,0.0
2018-01-18,Endeavor Air Inc.,ATL,ABY,false,false,1037,1233.0,116.0,116.0,1345.0,128.0,32.0,60.0,72.0,145.0,2018,1,1,18,4,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8970D,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,1.0,7.0,1000-1059,34.0,1307.0,1339.0,6.0,1137,128.0,1.0,8.0,1100-1159,1,0.0
2018-01-19,Endeavor Air Inc.,ATL,ABY,false,false,1037,1034.0,0.0,-3.0,1127.0,0.0,28.0,60.0,53.0,145.0,2018,1,1,19,5,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N820AY,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,21.0,1055.0,1123.0,4.0,1137,-10.0,0.0,-1.0,1100-1159,1,0.0
2018-01-20,Endeavor Air Inc.,ATL,ABY,false,false,1037,1035.0,0.0,-2.0,1121.0,0.0,27.0,59.0,46.0,145.0,2018,1,1,20,6,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8775A,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,17.0,1052.0,1119.0,2.0,1136,-15.0,0.0,-1.0,1100-1159,1,0.0
2018-01-21,Endeavor Air Inc.,ATL,ABY,false,false,1037,1032.0,0.0,-5.0,1122.0,0.0,30.0,60.0,50.0,145.0,2018,1,1,21,7,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N834AY,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,16.0,1048.0,1118.0,4.0,1137,-15.0,0.0,-1.0,1100-1159,1,0.0
2018-01-22,Endeavor Air Inc.,ATL,ABY,false,false,1037,1032.0,0.0,-5.0,1132.0,0.0,30.0,60.0,60.0,145.0,2018,1,1,22,1,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8918B,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,27.0,1059.0,1129.0,3.0,1137,-5.0,0.0,-1.0,1100-1159,1,0.0
2018-01-23,Endeavor Air Inc.,ATL,ABY,false,false,1037,1032.0,0.0,-5.0,1133.0,0.0,38.0,60.0,61.0,145.0,2018,1,1,23,2,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8928A,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,19.0,1051.0,1129.0,4.0,1137,-4.0,0.0,-1.0,1100-1159,1,0.0
2018-01-24,Endeavor Air Inc.,ATL,ABY,false,false,1037,1033.0,0.0,-4.0,1123.0,0.0,29.0,60.0,50.0,145.0,2018,1,1,24,3,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N800AY,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,16.0,1049.0,1118.0,5.0,1137,-14.0,0.0,-1.0,1100-1159,1,0.0
2018-01-25,Endeavor Air Inc.,ATL,ABY,false,false,1037,1028.0,0.0,-9.0,1119.0,0.0,28.0,60.0,51.0,145.0,2018,1,1,25,4,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8836A,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,16.0,1044.0,1112.0,7.0,1137,-18.0,0.0,-2.0,1100-1159,1,0.0
2018-01-26,Endeavor Air Inc.,ATL,ABY,false,false,1037,1031.0,0.0,-6.0,1122.0,0.0,30.0,60.0,51.0,145.0,2018,1,1,26,5,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N800AY,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,18.0,1049.0,1119.0,3.0,1137,-15.0,0.0,-1.0,1100-1159,1,0.0
2018-01-27,Endeavor Air Inc.,ATL,ABY,false,false,1037,1028.0,0.0,-9.0,1119.0,0.0,29.0,59.0,51.0,145.0,2018,1,1,27,6,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8839E,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,18.0,1046.0,1115.0,4.0,1136,-17.0,0.0,-2.0,1100-1159,1,0.0
2018-01-28,Endeavor Air Inc.,ATL,ABY,false,false,1037,1052.0,15.0,15.0,1135.0,0.0,30.0,60.0,43.0,145.0,2018,1,1,28,7,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8918B,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,1.0,1.0,1000-1059,10.0,1102.0,1132.0,3.0,1137,-2.0,0.0,-1.0,1100-1159,1,0.0
2018-01-29,Endeavor Air Inc.,ATL,ABY,false,false,1037,1031.0,0.0,-6.0,1137.0,,35.0,60.0,66.0,145.0,2018,1,1,29,1,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8783E,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,28.0,1059.0,1134.0,3.0,1137,,,,1100-1159,1,0.0
2018-01-30,Endeavor Air Inc.,ATL,ABY,false,false,1037,1032.0,0.0,-5.0,1123.0,0.0,33.0,60.0,51.0,145.0,2018,1,1,30,2,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8946A,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,15.0,1047.0,1120.0,3.0,1137,-14.0,0.0,-1.0,1100-1159,1,0.0
2018-01-31,Endeavor Air Inc.,ATL,ABY,false,false,1037,1027.0,0.0,-10.0,1121.0,0.0,30.0,60.0,54.0,145.0,2018,1,1,31,3,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8918B,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10146,1014602,30146,"Albany, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,21.0,1048.0,1118.0,3.0,1137,-16.0,0.0,-2.0,1100-1159,1,0.0
2018-01-01,Endeavor Air Inc.,ATL,MOB,false,false,940,935.0,0.0,-5.0,949.0,0.0,54.0,88.0,74.0,302.0,2018,1,1,1,1,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N836AY,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,13422,1342202,30562,"Mobile, AL",AL,1,Alabama,51,0.0,-1.0,0900-0959,16.0,951.0,945.0,4.0,1008,-19.0,0.0,-2.0,1000-1059,2,0.0
2018-01-02,Endeavor Air Inc.,ATL,MOB,false,false,820,820.0,,,842.0,0.0,52.0,89.0,82.0,302.0,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8969A,3298,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,13422,1342202,30562,"Mobile, AL",AL,1,Alabama,51,,,0800-0859,26.0,846.0,838.0,4.0,849,-7.0,0.0,-1.0,0800-0859,2,0.0
2018-01-01,Endeavor Air Inc.,MOB,ATL,false,false,1035,1028.0,0.0,-7.0,1304.0,6.0,50.0,83.0,96.0,302.0,2018,1,1,1,1,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N836AY,3298,13422,1342202,30562,"Mobile, AL",AL,1,Alabama,51,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1000-1059,40.0,1108.0,1258.0,6.0,1258,6.0,0.0,0.0,1200-1259,2,0.0
2018-01-02,Endeavor Air Inc.,MOB,ATL,false,false,914,913.0,0.0,-1.0,1131.0,1.0,47.0,76.0,78.0,302.0,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,3298,9E,20363,9E,N8969A,3298,13422,1342202,30562,"Mobile, AL",AL,1,Alabama,51,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0900-0959,20.0,933.0,1120.0,11.0,1130,1.0,0.0,0.0,1100-1159,2,0.0
2018-01-03,Endeavor Air Inc.,ATL,EVV,false,false,939,936.0,0.0,-3.0,954.0,0.0,54.0,89.0,78.0,350.0,2018,1,1,3,3,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N820AY,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,20.0,956.0,950.0,4.0,1008,-14.0,0.0,-1.0,1000-1059,2,0.0
2018-01-04,Endeavor Air Inc.,ATL,EVV,false,false,939,934.0,0.0,-5.0,956.0,0.0,64.0,89.0,82.0,350.0,2018,1,1,4,4,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8888D,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,14.0,948.0,952.0,4.0,1008,-12.0,0.0,-1.0,1000-1059,2,0.0
2018-01-05,Endeavor Air Inc.,ATL,EVV,false,false,939,929.0,0.0,-10.0,953.0,0.0,62.0,89.0,84.0,350.0,2018,1,1,5,5,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8980A,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,17.0,946.0,948.0,5.0,1008,-15.0,0.0,-1.0,1000-1059,2,0.0
2018-01-08,Endeavor Air Inc.,ATL,EVV,false,false,939,938.0,0.0,-1.0,955.0,0.0,60.0,89.0,77.0,350.0,2018,1,1,8,1,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8972E,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,13.0,951.0,951.0,4.0,1008,-13.0,0.0,-1.0,1000-1059,2,0.0
2018-01-09,Endeavor Air Inc.,ATL,EVV,false,false,939,935.0,0.0,-4.0,949.0,0.0,59.0,89.0,74.0,350.0,2018,1,1,9,2,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8886A,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,12.0,947.0,946.0,3.0,1008,-19.0,0.0,-2.0,1000-1059,2,0.0
2018-01-10,Endeavor Air Inc.,ATL,EVV,false,false,939,934.0,0.0,-5.0,952.0,0.0,61.0,89.0,78.0,350.0,2018,1,1,10,3,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8891A,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,13.0,947.0,948.0,4.0,1008,-16.0,0.0,-2.0,1000-1059,2,0.0
2018-01-11,Endeavor Air Inc.,ATL,EVV,false,false,939,931.0,0.0,-8.0,1008.0,,60.0,89.0,97.0,350.0,2018,1,1,11,4,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N980EV,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,13.0,944.0,944.0,24.0,1008,,,,1000-1059,2,0.0
2018-01-12,Endeavor Air Inc.,ATL,EVV,true,false,939,,,,,,,89.0,,350.0,2018,1,1,12,5,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8928A,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,,,0900-0959,,,,,1008,,,,1000-1059,2,0.0
2018-01-13,Endeavor Air Inc.,ATL,EVV,false,false,941,1142.0,121.0,121.0,1205.0,117.0,54.0,87.0,83.0,350.0,2018,1,1,13,6,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8928A,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,1.0,8.0,0900-0959,22.0,1204.0,1158.0,7.0,1008,117.0,1.0,7.0,1000-1059,2,0.0
2018-01-14,Endeavor Air Inc.,ATL,EVV,false,false,939,933.0,0.0,-6.0,957.0,0.0,63.0,89.0,84.0,350.0,2018,1,1,14,7,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8837B,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,14.0,947.0,950.0,7.0,1008,-11.0,0.0,-1.0,1000-1059,2,0.0
2018-01-15,Endeavor Air Inc.,ATL,EVV,false,false,939,935.0,0.0,-4.0,955.0,0.0,65.0,89.0,80.0,350.0,2018,1,1,15,1,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N836AY,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,13.0,948.0,953.0,2.0,1008,-13.0,0.0,-1.0,1000-1059,2,0.0
2018-01-16,Endeavor Air Inc.,ATL,EVV,false,false,939,932.0,0.0,-7.0,957.0,0.0,55.0,89.0,85.0,350.0,2018,1,1,16,2,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8775A,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,25.0,957.0,952.0,5.0,1008,-11.0,0.0,-1.0,1000-1059,2,0.0
2018-01-17,Endeavor Air Inc.,ATL,EVV,true,false,939,,,,,,,89.0,,350.0,2018,1,1,17,3,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8688C,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,,,0900-0959,,,,,1008,,,,1000-1059,2,0.0
